,date,open,high,low,close,volume,symbol
250,2022-01-07 09:03:00,3238.39000,3241.46000,3237.24000,3238.49000,522,eth
251,2022-01-07 09:02:00,3233.38000,3239.18000,3232.04000,3238.34000,215,eth
252,2022-01-07 09:01:00,3232.66000,3235.17000,3230.24000,3233.39000,168,eth
253,2022-01-07 09:00:00,3231.00000,3236.00000,3228.53000,3232.66000,156,eth
254,2022-01-07 08:59:00,3230.62000,3232.55000,3226.11000,3231.01000,318,eth
255,2022-01-07 08:58:00,3235.05000,3235.64000,3230.00000,3230.62000,220,eth
256,2022-01-07 08:57:00,3233.88000,3236.66000,3231.72000,3235.05000,166,eth
257,2022-01-07 08:56:00,3230.57000,3235.04000,3229.90000,3233.88000,235,eth
258,2022-01-07 08:55:00,3232.52000,3236.70000,3227.93000,3230.57000,135,eth
259,2022-01-07 08:54:00,3234.73000,3235.28000,3231.00000,3232.52000,170,eth
260,2022-01-07 08:53:00,3238.58000,3240.01000,3233.54000,3234.73000,328,eth
261,2022-01-07 08:52:00,3234.96000,3239.31000,3234.00000,3238.58000,304,eth
262,2022-01-07 08:51:00,3241.91000,3242.25000,3233.47000,3234.96000,188,eth
263,2022-01-07 08:50:00,3237.23000,3241.99000,3235.78000,3241.83000,241,eth
264,2022-01-07 08:49:00,3236.38000,3238.49000,3233.00000,3237.20000,145,eth
265,2022-01-07 08:48:00,3233.93000,3237.59000,3230.73000,3236.38000,202,eth
266,2022-01-07 08:47:00,3231.46000,3236.31000,3226.48000,3233.93000,331,eth
267,2022-01-07 08:46:00,3236.19000,3237.37000,3230.87000,3231.70000,563,eth
268,2022-01-07 08:45:00,3234.00000,3236.96000,3228.50000,3236.19000,384,eth
269,2022-01-07 08:44:00,3229.50000,3235.08000,3227.38000,3234.00000,390,eth
270,2022-01-07 08:43:00,3229.17000,3230.63000,3223.71000,3229.49000,467,eth
271,2022-01-07 08:42:00,3230.49000,3231.25000,3223.93000,3229.17000,482,eth
272,2022-01-07 08:41:00,3235.13000,3235.46000,3228.94000,3230.01000,432,eth
273,2022-01-07 08:40:00,3241.84000,3242.87000,3230.74000,3235.14000,324,eth
274,2022-01-07 08:39:00,3241.14000,3243.27000,3237.82000,3241.82000,498,eth
275,2022-01-07 08:38:00,3236.10000,3244.43000,3232.90000,3241.44000,1148,eth
276,2022-01-07 08:37:00,3232.38000,3237.47000,3223.63000,3236.10000,846,eth
277,2022-01-07 08:36:00,3239.19000,3239.20000,3229.26000,3232.39000,478,eth
278,2022-01-07 08:35:00,3239.19000,3240.78000,3234.14000,3239.20000,380,eth
279,2022-01-07 08:34:00,3238.04000,3239.44000,3228.58000,3239.19000,568,eth
280,2022-01-07 08:33:00,3237.24000,3241.84000,3232.16000,3238.04000,579,eth
281,2022-01-07 08:32:00,3241.53000,3246.26000,3235.11000,3237.24000,513,eth
282,2022-01-07 08:31:00,3246.55000,3246.84000,3234.83000,3241.54000,828,eth
283,2022-01-07 08:30:00,3241.37000,3261.43000,3240.01000,3246.35000,1901,eth
284,2022-01-07 08:29:00,3251.74000,3255.03000,3238.12000,3241.37000,1495,eth
285,2022-01-07 08:28:00,3257.24000,3258.68000,3235.59000,3251.73000,2583,eth
286,2022-01-07 08:27:00,3269.98000,3275.41000,3245.20000,3257.24000,3816,eth
287,2022-01-07 08:26:00,3202.37000,3289.00000,3201.32000,3269.97000,5244,eth
288,2022-01-07 08:25:00,3199.58000,3202.74000,3195.56000,3202.37000,267,eth
289,2022-01-07 08:24:00,3201.58000,3201.80000,3195.39000,3199.58000,227,eth
290,2022-01-07 08:23:00,3199.27000,3204.26000,3198.24000,3201.80000,457,eth
291,2022-01-07 08:22:00,3197.61000,3200.82000,3196.22000,3199.29000,116,eth
292,2022-01-07 08:21:00,3197.81000,3199.99000,3194.84000,3197.50000,278,eth
293,2022-01-07 08:20:00,3194.44000,3202.31000,3192.47000,3197.82000,508,eth
294,2022-01-07 08:19:00,3189.52000,3195.00000,3189.52000,3194.45000,338,eth
295,2022-01-07 08:18:00,3194.38000,3194.39000,3188.88000,3189.53000,254,eth
296,2022-01-07 08:17:00,3192.00000,3195.18000,3188.66000,3194.38000,767,eth
297,2022-01-07 08:16:00,3196.98000,3196.99000,3190.00000,3192.00000,334,eth
298,2022-01-07 08:15:00,3202.11000,3202.11000,3191.57000,3196.99000,533,eth
299,2022-01-07 08:14:00,3200.41000,3205.74000,3200.41000,3202.10000,296,eth
300,2022-01-07 08:13:00,3198.88000,3202.94000,3196.73000,3200.41000,346,eth
301,2022-01-07 08:12:00,3195.90000,3199.30000,3193.48000,3198.91000,251,eth
302,2022-01-07 08:11:00,3195.45000,3198.83000,3194.89000,3195.90000,345,eth
303,2022-01-07 08:10:00,3203.91000,3203.91000,3192.09000,3195.44000,478,eth
304,2022-01-07 08:09:00,3208.26000,3208.74000,3202.66000,3203.91000,288,eth
305,2022-01-07 08:08:00,3209.79000,3209.80000,3202.81000,3208.26000,304,eth
306,2022-01-07 08:07:00,3212.18000,3212.81000,3205.00000,3209.80000,451,eth
307,2022-01-07 08:06:00,3213.05000,3213.60000,3207.27000,3212.42000,452,eth
308,2022-01-07 08:05:00,3214.71000,3216.35000,3208.00000,3213.05000,571,eth
309,2022-01-07 08:04:00,3208.91000,3216.98000,3207.25000,3214.71000,749,eth
310,2022-01-07 08:03:00,3202.17000,3212.94000,3200.85000,3209.17000,849,eth
311,2022-01-07 08:02:00,3192.25000,3202.17000,3188.01000,3202.14000,464,eth
312,2022-01-07 08:01:00,3196.99000,3197.41000,3188.62000,3192.25000,393,eth
313,2022-01-07 08:00:00,3201.75000,3202.49000,3189.17000,3196.99000,1456,eth
314,2022-01-07 07:59:00,3193.65000,3205.65000,3193.64000,3202.25000,1539,eth
315,2022-01-07 07:58:00,3192.23000,3196.30000,3190.09000,3193.64000,466,eth
316,2022-01-07 07:57:00,3192.47000,3195.99000,3190.47000,3192.22000,259,eth
317,2022-01-07 07:56:00,3196.55000,3197.72000,3190.92000,3192.47000,534,eth
318,2022-01-07 07:55:00,3192.41000,3198.30000,3191.69000,3196.78000,550,eth
319,2022-01-07 07:54:00,3190.37000,3195.00000,3185.64000,3192.40000,534,eth
320,2022-01-07 07:53:00,3197.63000,3197.92000,3188.77000,3190.38000,797,eth
321,2022-01-07 07:52:00,3195.62000,3200.00000,3195.58000,3197.63000,2306,eth
322,2022-01-07 07:51:00,3186.74000,3198.14000,3186.72000,3195.62000,1058,eth
323,2022-01-07 07:50:00,3183.83000,3190.78000,3183.83000,3186.74000,827,eth
324,2022-01-07 07:49:00,3182.47000,3184.54000,3178.44000,3183.84000,458,eth
325,2022-01-07 07:48:00,3179.06000,3183.21000,3178.76000,3182.47000,440,eth
326,2022-01-07 07:47:00,3173.52000,3179.42000,3172.65000,3179.05000,297,eth
327,2022-01-07 07:46:00,3167.76000,3175.47000,3167.75000,3173.52000,406,eth
328,2022-01-07 07:45:00,3164.74000,3168.08000,3164.04000,3167.75000,229,eth
329,2022-01-07 07:44:00,3162.20000,3165.53000,3161.56000,3164.74000,406,eth
330,2022-01-07 07:43:00,3165.54000,3166.34000,3160.00000,3162.20000,309,eth
331,2022-01-07 07:42:00,3167.73000,3168.08000,3161.21000,3165.54000,343,eth
332,2022-01-07 07:41:00,3175.27000,3175.27000,3166.00000,3167.73000,913,eth
333,2022-01-07 07:40:00,3178.54000,3179.89000,3174.15000,3175.27000,188,eth
334,2022-01-07 07:39:00,3173.11000,3178.64000,3171.04000,3178.54000,251,eth
335,2022-01-07 07:38:00,3171.58000,3173.71000,3168.03000,3173.12000,681,eth
336,2022-01-07 07:37:00,3175.53000,3175.53000,3171.35000,3171.58000,544,eth
337,2022-01-07 07:36:00,3178.84000,3178.91000,3173.28000,3175.53000,279,eth
338,2022-01-07 07:35:00,3179.93000,3183.96000,3178.84000,3178.85000,593,eth
339,2022-01-07 07:34:00,3179.38000,3182.79000,3177.28000,3179.92000,444,eth
340,2022-01-07 07:33:00,3176.57000,3179.89000,3175.20000,3179.39000,620,eth
341,2022-01-07 07:32:00,3177.01000,3179.77000,3170.96000,3176.57000,427,eth
342,2022-01-07 07:31:00,3183.77000,3184.14000,3176.02000,3177.02000,533,eth
343,2022-01-07 07:30:00,3179.16000,3188.79000,3178.55000,3183.77000,1042,eth
344,2022-01-07 07:29:00,3176.60000,3179.96000,3173.07000,3179.11000,509,eth
345,2022-01-07 07:28:00,3167.33000,3176.60000,3165.46000,3176.46000,561,eth
346,2022-01-07 07:27:00,3164.27000,3167.33000,3161.61000,3167.32000,546,eth
347,2022-01-07 07:26:00,3163.83000,3165.02000,3159.47000,3164.27000,421,eth
348,2022-01-07 07:25:00,3168.48000,3169.48000,3162.01000,3163.84000,452,eth
349,2022-01-07 07:24:00,3163.78000,3168.63000,3160.43000,3168.63000,737,eth
350,2022-01-07 07:23:00,3164.40000,3164.46000,3158.44000,3164.06000,512,eth
351,2022-01-07 07:22:00,3154.44000,3165.94000,3153.96000,3164.34000,635,eth
352,2022-01-07 07:21:00,3150.52000,3161.54000,3150.19000,3153.96000,1071,eth
353,2022-01-07 07:20:00,3133.08000,3151.17000,3132.55000,3150.52000,830,eth
354,2022-01-07 07:19:00,3138.01000,3140.94000,3131.34000,3133.08000,876,eth
355,2022-01-07 07:18:00,3141.72000,3142.37000,3135.96000,3138.00000,616,eth
356,2022-01-07 07:17:00,3139.32000,3142.69000,3136.75000,3142.36000,540,eth
357,2022-01-07 07:16:00,3135.64000,3141.75000,3134.56000,3139.32000,1221,eth
358,2022-01-07 07:15:00,3118.01000,3137.77000,3117.52000,3136.23000,757,eth
359,2022-01-07 07:14:00,3121.41000,3124.75000,3115.32000,3118.01000,666,eth
360,2022-01-07 07:13:00,3126.53000,3126.97000,3120.83000,3121.42000,388,eth
361,2022-01-07 07:12:00,3123.25000,3126.54000,3115.81000,3126.17000,523,eth
362,2022-01-07 07:11:00,3128.60000,3132.77000,3121.50000,3123.25000,1228,eth
363,2022-01-07 07:10:00,3129.52000,3129.57000,3115.09000,3128.60000,1158,eth
364,2022-01-07 07:09:00,3132.57000,3136.72000,3127.84000,3129.57000,474,eth
365,2022-01-07 07:08:00,3126.98000,3133.55000,3126.79000,3132.81000,717,eth
366,2022-01-07 07:07:00,3136.10000,3136.21000,3113.25000,3127.32000,2325,eth
367,2022-01-07 07:06:00,3138.08000,3144.97000,3134.21000,3135.70000,515,eth
368,2022-01-07 07:05:00,3134.58000,3144.30000,3130.00000,3137.78000,1995,eth
369,2022-01-07 07:04:00,3155.26000,3156.27000,3134.10000,3134.10000,1578,eth
370,2022-01-07 07:03:00,3161.75000,3162.95000,3155.18000,3155.26000,505,eth
371,2022-01-07 07:02:00,3168.99000,3169.46000,3161.63000,3161.75000,437,eth
372,2022-01-07 07:01:00,3167.84000,3169.13000,3163.14000,3168.99000,351,eth
373,2022-01-07 07:00:00,3171.14000,3173.78000,3163.89000,3167.84000,594,eth
374,2022-01-07 06:59:00,3167.69000,3172.83000,3164.94000,3170.98000,574,eth
375,2022-01-07 06:58:00,3171.06000,3175.83000,3166.32000,3167.69000,997,eth
376,2022-01-07 06:57:00,3173.95000,3175.63000,3170.43000,3171.06000,465,eth
377,2022-01-07 06:56:00,3166.58000,3175.41000,3166.00000,3173.96000,788,eth
378,2022-01-07 06:55:00,3159.38000,3167.09000,3159.18000,3166.58000,1049,eth
379,2022-01-07 06:54:00,3165.37000,3168.25000,3158.13000,3159.38000,371,eth
380,2022-01-07 06:53:00,3162.13000,3165.88000,3161.98000,3165.36000,503,eth
381,2022-01-07 06:52:00,3164.11000,3164.50000,3158.18000,3162.32000,452,eth
382,2022-01-07 06:51:00,3159.52000,3164.32000,3156.29000,3164.32000,553,eth
383,2022-01-07 06:50:00,3158.90000,3163.99000,3156.00000,3159.90000,1223,eth
384,2022-01-07 06:49:00,3155.01000,3158.91000,3151.18000,3158.91000,1246,eth
385,2022-01-07 06:48:00,3162.78000,3164.69000,3155.00000,3155.01000,436,eth
386,2022-01-07 06:47:00,3165.17000,3165.20000,3160.27000,3162.77000,523,eth
387,2022-01-07 06:46:00,3166.62000,3171.00000,3165.00000,3165.18000,491,eth
388,2022-01-07 06:45:00,3166.02000,3168.85000,3160.64000,3166.63000,399,eth
389,2022-01-07 06:44:00,3166.37000,3170.60000,3163.69000,3166.02000,944,eth
390,2022-01-07 06:43:00,3159.39000,3168.12000,3155.55000,3166.37000,606,eth
391,2022-01-07 06:42:00,3170.74000,3171.08000,3156.89000,3159.10000,826,eth
392,2022-01-07 06:41:00,3164.02000,3172.94000,3161.52000,3170.89000,862,eth
393,2022-01-07 06:40:00,3170.79000,3170.80000,3161.53000,3164.02000,1110,eth
394,2022-01-07 06:39:00,3178.59000,3179.23000,3161.78000,3170.80000,1788,eth
395,2022-01-07 06:38:00,3184.00000,3184.00000,3173.66000,3178.89000,862,eth
396,2022-01-07 06:37:00,3186.50000,3186.58000,3181.70000,3183.99000,444,eth
397,2022-01-07 06:36:00,3191.04000,3191.30000,3185.37000,3186.37000,257,eth
398,2022-01-07 06:35:00,3195.72000,3196.95000,3189.21000,3191.04000,499,eth
399,2022-01-07 06:34:00,3197.59000,3199.58000,3194.88000,3195.74000,291,eth
400,2022-01-07 06:33:00,3196.78000,3201.84000,3195.37000,3197.59000,1628,eth
401,2022-01-07 06:32:00,3195.65000,3197.45000,3189.69000,3196.79000,490,eth
402,2022-01-07 06:31:00,3192.58000,3197.77000,3189.22000,3195.74000,411,eth
403,2022-01-07 06:30:00,3192.02000,3192.79000,3182.01000,3192.58000,621,eth
404,2022-01-07 06:29:00,3189.89000,3193.66000,3188.26000,3191.72000,260,eth
405,2022-01-07 06:28:00,3193.22000,3193.77000,3189.94000,3190.42000,708,eth
406,2022-01-07 06:27:00,3195.24000,3195.97000,3190.55000,3193.22000,284,eth
407,2022-01-07 06:26:00,3198.34000,3198.35000,3190.52000,3195.24000,388,eth
408,2022-01-07 06:25:00,3199.62000,3205.01000,3198.34000,3198.34000,500,eth
409,2022-01-07 06:24:00,3205.64000,3205.72000,3199.35000,3199.62000,268,eth
410,2022-01-07 06:23:00,3201.10000,3205.92000,3196.87000,3205.64000,386,eth
411,2022-01-07 06:22:00,3193.70000,3201.15000,3193.18000,3200.64000,775,eth
412,2022-01-07 06:21:00,3192.62000,3193.95000,3187.67000,3193.46000,516,eth
413,2022-01-07 06:20:00,3197.63000,3197.64000,3192.01000,3192.62000,563,eth
414,2022-01-07 06:19:00,3197.60000,3200.86000,3194.79000,3197.63000,506,eth
415,2022-01-07 06:18:00,3189.94000,3197.60000,3189.07000,3197.60000,484,eth
416,2022-01-07 06:17:00,3194.87000,3196.56000,3185.16000,3189.94000,769,eth
417,2022-01-07 06:16:00,3201.39000,3202.54000,3191.67000,3194.54000,1191,eth
418,2022-01-07 06:15:00,3207.22000,3209.15000,3200.03000,3201.39000,886,eth
419,2022-01-07 06:14:00,3203.58000,3209.20000,3203.06000,3207.22000,305,eth
420,2022-01-07 06:13:00,3210.55000,3210.88000,3201.74000,3203.59000,610,eth
421,2022-01-07 06:12:00,3210.80000,3211.55000,3207.25000,3210.68000,429,eth
422,2022-01-07 06:11:00,3210.53000,3213.08000,3208.40000,3210.72000,220,eth
423,2022-01-07 06:10:00,3216.01000,3216.01000,3207.30000,3210.53000,519,eth
424,2022-01-07 06:09:00,3219.02000,3219.16000,3213.18000,3216.00000,374,eth
425,2022-01-07 06:08:00,3215.60000,3221.30000,3214.88000,3219.03000,214,eth
426,2022-01-07 06:07:00,3218.73000,3218.78000,3215.59000,3215.60000,213,eth
427,2022-01-07 06:06:00,3222.68000,3223.74000,3218.42000,3218.73000,321,eth
428,2022-01-07 06:05:00,3223.37000,3227.33000,3221.81000,3222.69000,333,eth
429,2022-01-07 06:04:00,3231.83000,3232.21000,3222.23000,3223.37000,975,eth
430,2022-01-07 06:03:00,3230.61000,3234.18000,3230.61000,3231.84000,153,eth
431,2022-01-07 06:02:00,3228.35000,3231.27000,3225.28000,3230.61000,212,eth
432,2022-01-07 06:01:00,3233.68000,3234.73000,3227.92000,3228.35000,235,eth
433,2022-01-07 06:00:00,3235.76000,3236.05000,3232.10000,3233.69000,163,eth
434,2022-01-07 05:59:00,3231.49000,3239.50000,3231.19000,3235.77000,568,eth
435,2022-01-07 05:58:00,3225.61000,3231.50000,3224.00000,3231.49000,159,eth
436,2022-01-07 05:57:00,3227.10000,3227.40000,3222.58000,3225.62000,156,eth
437,2022-01-07 05:56:00,3226.62000,3228.83000,3225.68000,3227.50000,181,eth
438,2022-01-07 05:55:00,3221.38000,3226.62000,3218.89000,3226.62000,295,eth
439,2022-01-07 05:54:00,3221.47000,3225.48000,3216.56000,3221.38000,501,eth
440,2022-01-07 05:53:00,3226.97000,3226.98000,3220.25000,3221.48000,394,eth
441,2022-01-07 05:52:00,3229.41000,3229.73000,3224.12000,3226.97000,111,eth
442,2022-01-07 05:51:00,3228.74000,3230.20000,3225.94000,3229.41000,412,eth
443,2022-01-07 05:50:00,3226.00000,3228.98000,3224.17000,3228.73000,667,eth
444,2022-01-07 05:49:00,3224.96000,3226.38000,3222.16000,3225.99000,754,eth
445,2022-01-07 05:48:00,3230.14000,3230.71000,3223.55000,3224.96000,606,eth
446,2022-01-07 05:47:00,3230.06000,3231.13000,3225.00000,3230.13000,484,eth
447,2022-01-07 05:46:00,3228.79000,3232.06000,3227.93000,3230.06000,201,eth
448,2022-01-07 05:45:00,3229.59000,3230.84000,3226.13000,3228.79000,166,eth
449,2022-01-07 05:44:00,3231.61000,3231.82000,3224.56000,3229.62000,1201,eth
450,2022-01-07 05:43:00,3233.72000,3235.17000,3231.38000,3231.61000,285,eth
451,2022-01-07 05:42:00,3232.81000,3237.74000,3231.59000,3233.72000,327,eth
452,2022-01-07 05:41:00,3232.84000,3235.22000,3231.46000,3232.80000,150,eth
453,2022-01-07 05:40:00,3235.89000,3236.61000,3231.09000,3232.59000,610,eth
454,2022-01-07 05:39:00,3237.29000,3238.59000,3234.42000,3235.89000,1056,eth
455,2022-01-07 05:38:00,3242.07000,3244.17000,3236.20000,3237.29000,621,eth
456,2022-01-07 05:37:00,3239.37000,3243.57000,3238.01000,3242.08000,475,eth
457,2022-01-07 05:36:00,3245.43000,3246.19000,3238.84000,3239.38000,293,eth
458,2022-01-07 05:35:00,3248.55000,3249.33000,3242.76000,3245.43000,311,eth
459,2022-01-07 05:34:00,3244.54000,3248.68000,3240.57000,3248.54000,272,eth
460,2022-01-07 05:33:00,3242.72000,3247.99000,3242.71000,3244.55000,359,eth
461,2022-01-07 05:32:00,3238.96000,3243.85000,3238.00000,3242.72000,418,eth
462,2022-01-07 05:31:00,3240.76000,3241.85000,3235.60000,3238.97000,401,eth
463,2022-01-07 05:30:00,3233.70000,3242.46000,3233.21000,3240.76000,434,eth
464,2022-01-07 05:29:00,3235.85000,3236.39000,3230.00000,3233.70000,438,eth
465,2022-01-07 05:28:00,3233.18000,3237.86000,3232.49000,3235.86000,267,eth
466,2022-01-07 05:27:00,3234.59000,3235.93000,3230.05000,3233.18000,456,eth
467,2022-01-07 05:26:00,3237.69000,3237.69000,3232.87000,3234.59000,213,eth
468,2022-01-07 05:25:00,3238.19000,3238.59000,3233.00000,3237.69000,637,eth
469,2022-01-07 05:24:00,3240.75000,3241.05000,3235.71000,3238.18000,723,eth
470,2022-01-07 05:23:00,3240.63000,3241.23000,3235.00000,3240.75000,975,eth
471,2022-01-07 05:22:00,3243.07000,3245.69000,3240.29000,3240.63000,255,eth
472,2022-01-07 05:21:00,3243.01000,3246.05000,3241.57000,3243.19000,533,eth
473,2022-01-07 05:20:00,3240.67000,3245.97000,3239.45000,3243.01000,602,eth
474,2022-01-07 05:19:00,3240.42000,3242.31000,3235.20000,3241.23000,343,eth
475,2022-01-07 05:18:00,3233.80000,3242.47000,3233.17000,3240.42000,685,eth
476,2022-01-07 05:17:00,3228.80000,3234.72000,3228.72000,3233.79000,241,eth
477,2022-01-07 05:16:00,3232.09000,3234.16000,3228.79000,3228.80000,573,eth
478,2022-01-07 05:15:00,3229.64000,3233.91000,3228.30000,3231.64000,1048,eth
479,2022-01-07 05:14:00,3223.86000,3230.96000,3222.92000,3230.56000,774,eth
480,2022-01-07 05:13:00,3217.37000,3223.90000,3212.98000,3223.85000,260,eth
481,2022-01-07 05:12:00,3213.81000,3218.73000,3211.85000,3217.37000,346,eth
482,2022-01-07 05:11:00,3222.06000,3222.06000,3213.40000,3214.10000,458,eth
483,2022-01-07 05:10:00,3225.00000,3227.42000,3218.28000,3222.05000,1394,eth
484,2022-01-07 05:09:00,3227.44000,3229.14000,3225.00000,3225.01000,302,eth
485,2022-01-07 05:08:00,3231.95000,3233.67000,3227.11000,3227.45000,587,eth
486,2022-01-07 05:07:00,3221.83000,3233.00000,3221.03000,3231.95000,575,eth
487,2022-01-07 05:06:00,3224.54000,3224.70000,3217.94000,3222.39000,453,eth
488,2022-01-07 05:05:00,3222.95000,3228.07000,3222.94000,3224.54000,1551,eth
489,2022-01-07 05:04:00,3217.81000,3224.50000,3217.79000,3222.95000,480,eth
490,2022-01-07 05:03:00,3222.92000,3223.99000,3216.78000,3217.79000,496,eth
491,2022-01-07 05:02:00,3217.83000,3223.33000,3214.13000,3222.91000,852,eth
492,2022-01-07 05:01:00,3222.75000,3222.94000,3212.76000,3217.83000,1051,eth
493,2022-01-07 05:00:00,3217.31000,3225.99000,3217.16000,3222.75000,979,eth
494,2022-01-07 04:59:00,3212.49000,3220.00000,3211.24000,3217.31000,1662,eth
495,2022-01-07 04:58:00,3206.35000,3214.07000,3204.13000,3212.49000,521,eth
496,2022-01-07 04:57:00,3207.31000,3210.02000,3203.40000,3206.34000,444,eth
497,2022-01-07 04:56:00,3217.10000,3218.81000,3206.44000,3207.30000,837,eth
498,2022-01-07 04:55:00,3211.07000,3217.78000,3208.86000,3217.10000,610,eth
